"Subject" "Activity" "TimeBodyAccelerometerMean()-X" "TimeBodyAccelerometerMean()-Y" "TimeBodyAccelerometerMean()-Z" "TimeBodyAccelerometerSTD()-X" "TimeBodyAccelerometerSTD()-Y" "TimeBodyAccelerometerSTD()-Z" "TimeGravityAccelerometerMean()-X" "TimeGravityAccelerometerMean()-Y" "TimeGravityAccelerometerMean()-Z" "TimeGravityAccelerometerSTD()-X" "TimeGravityAccelerometerSTD()-Y" "TimeGravityAccelerometerSTD()-Z" "TimeBodyAccelerometerJerkMean()-X" "TimeBodyAccelerometerJerkMean()-Y" "TimeBodyAccelerometerJerkMean()-Z" "TimeBodyAccelerometerJerkSTD()-X" "TimeBodyAccelerometerJerkSTD()-Y" "TimeBodyAccelerometerJerkSTD()-Z" "TimeBodyGyroscopeMean()-X" "TimeBodyGyroscopeMean()-Y" "TimeBodyGyroscopeMean()-Z" "TimeBodyGyroscopeSTD()-X" "TimeBodyGyroscopeSTD()-Y" "TimeBodyGyroscopeSTD()-Z" "TimeBodyGyroscopeJerkMean()-X" "TimeBodyGyroscopeJerkMean()-Y" "TimeBodyGyroscopeJerkMean()-Z" "TimeBodyGyroscopeJerkSTD()-X" "TimeBodyGyroscopeJerkSTD()-Y" "TimeBodyGyroscopeJerkSTD()-Z" "TimeBodyAccelerometerMagnitudeMean()" "TimeBodyAccelerometerMagnitudeSTD()" "TimeGravityAccelerometerMagnitudeMean()" "TimeGravityAccelerometerMagnitudeSTD()" "TimeBodyAccelerometerJerkMagnitudeMean()" "TimeBodyAccelerometerJerkMagnitudeSTD()" "TimeBodyGyroscopeMagnitudeMean()" "TimeBodyGyroscopeMagnitudeSTD()" "TimeBodyGyroscopeJerkMagnitudeMean()" "TimeBodyGyroscopeJerkMagnitudeSTD()" "FrequencyBodyAccelerometerMean()-X" "FrequencyBodyAccelerometerMean()-Y" "FrequencyBodyAccelerometerMean()-Z" "FrequencyBodyAccelerometerSTD()-X" "FrequencyBodyAccelerometerSTD()-Y" "FrequencyBodyAccelerometerSTD()-Z" "FrequencyBodyAccelerometerMeanFreq()-X" "FrequencyBodyAccelerometerMeanFreq()-Y" "FrequencyBodyAccelerometerMeanFreq()-Z" "FrequencyBodyAccelerometerJerkMean()-X" "FrequencyBodyAccelerometerJerkMean()-Y" "FrequencyBodyAccelerometerJerkMean()-Z" "FrequencyBodyAccelerometerJerkSTD()-X" "FrequencyBodyAccelerometerJerkSTD()-Y" "FrequencyBodyAccelerometerJerkSTD()-Z" "FrequencyBodyAccelerometerJerkMeanFreq()-X" "FrequencyBodyAccelerometerJerkMeanFreq()-Y" "FrequencyBodyAccelerometerJerkMeanFreq()-Z" "FrequencyBodyGyroscopeMean()-X" "FrequencyBodyGyroscopeMean()-Y" "FrequencyBodyGyroscopeMean()-Z" "FrequencyBodyGyroscopeSTD()-X" "FrequencyBodyGyroscopeSTD()-Y" "FrequencyBodyGyroscopeSTD()-Z" "FrequencyBodyGyroscopeMeanFreq()-X" "FrequencyBodyGyroscopeMeanFreq()-Y" "FrequencyBodyGyroscopeMeanFreq()-Z" "FrequencyBodyAccelerometerMagnitudeMean()" "FrequencyBodyAccelerometerMagnitudeSTD()" "FrequencyBodyAccelerometerMagnitudeMeanFreq()" "FrequencyBodyAccelerometerJerkMagnitudeMean()" "FrequencyBodyAccelerometerJerkMagnitudeSTD()" "FrequencyBodyAccelerometerJerkMagnitudeMeanFreq()" "FrequencyBodyGyroscopeMagnitudeMean()" "FrequencyBodyGyroscopeMagnitudeSTD()" "FrequencyBodyGyroscopeMagnitudeMeanFreq()" "FrequencyBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyGyroscopeJerkMagnitudeSTD()" "FrequencyBodyGyroscopeJerkMagnitudeMeanFreq()" "Angle(TimeBodyAccelerometerMean,Gravity)" "Angle(TimeBodyAccelerometerJerkMean),GravityMean)" "Angle(TimeBodyGyroscopeMean,GravityMean)" "Angle(TimeBodyGyroscopeJerkMean,GravityMean)" "Angle(X,GravityMean)" "Angle(Y,GravityMean)" "Angle(Z,GravityMean)"
"7" "SITTING" 0.271923460588235 -0.0203566638509804 -0.110895242960784 -0.581146493137255 -0.544581526803922 -0.466492918784314 0.700058243137255 -0.0448814840147059 0.0319249586031373 -0.963357260392157 -0.95595693627451 -0.92867173745098 0.096069028427451 -0.000529565549019609 -0.0260253196588235 -0.61519784054902 -0.618815633176471 -0.663622686156863 -0.02210950204 -0.0811908769254902 0.0887011660588235 -0.686585565333333 -0.653512800058824 -0.666149680529412 -0.112939814133843 -0.0347591757490196 -0.0490896627823529 -0.700817330960784 -0.675581376213725 -0.747353897843137 -0.51387116572549 -0.516241719686275 -0.51387116572549 -0.516241719686275 -0.621840033249608 -0.550460494815686 -0.581489673333333 -0.604166366823529 -0.711527250784314 -0.661927567705882 -0.591720657392157 -0.560474817058824 -0.532641931313726 -0.577714291098039 -0.565702443254902 -0.473938441719804 -0.308147328539216 -0.017102625 0.0104803408235294 -0.636523907023529 -0.637507459196078 -0.639072352372549 -0.627295056745098 -0.624403562588235 -0.686551662505882 -0.1502678634 -0.24649553795098 -0.229180464166667 -0.647940100784314 -0.626559239215686 -0.658221454901961 -0.701729929607843 -0.675531011960784 -0.700996340803922 -0.142224693245098 -0.0786941397060784 -0.0430056225098039 -0.520044063647059 -0.590742736317647 -0.0154252959736078 -0.548868618800392 -0.555823408980392 0.0913773237745098 -0.634349749741176 -0.654479246666667 -0.0102552277647059 -0.67025930872549 -0.675898457431373 0.079128968654902 0.00581940795490196 -0.100483727672549 -0.00194340876470588 0.084023481596549 -0.548542410784314 0.110855823823529 -0.028640841727451
"7" "STANDING" 0.26745984986 -0.021065950196 -0.112977424032 -0.56597739126 -0.540088170392 -0.449760618978 0.6944753046 -0.044332060093 0.0287111298658 -0.973642464 -0.962372277 -0.9402224742 0.05284987782 0.032722984586 0.0254922252522 -0.60170282988 -0.60456925188 -0.65256070514 -0.0437528788358 -0.0694221325206 0.0982159838442 -0.6722441342 -0.63905933834 -0.6475127158 -0.097012693872 -0.0603487286032 -0.063167166984 -0.68402508456 -0.65853905016 -0.7425945354 -0.502533791086 -0.50748700166 -0.502533791086 -0.50748700166 -0.60908858654 -0.53130459442 -0.5723832582 -0.58133317808 -0.70082050296 -0.637164574202 -0.58268867104 -0.5545128475 -0.523457600676 -0.56056998024 -0.5624578903 -0.454726031416 -0.288942695626 -0.053563173558 0.0335869444522 -0.624614129004 -0.6252977977274 -0.628149055604 -0.614061095728 -0.608982932 -0.67568377542 -0.126744880138 -0.23402384414 -0.21482280012 -0.62414295904 -0.61455031934 -0.6379235724 -0.6904596726 -0.6600543512 -0.68528168702 -0.157426160734 -0.13973076944 -0.1188192828622 -0.507152879 -0.58513839198 -0.012879496346 -0.53656382342 -0.528822447976 0.140963728428 -0.61145691196 -0.63629418024 -0.05342796352 -0.6491954687 -0.648042908554 0.0835101158728 0.034210998606 0.085468429924 0.000628605964 -0.01102047594 -0.5409011928 0.11046279044 -0.027354467272
"7" "WALKING" 0.281125392862745 -0.0200144231745098 -0.121162913039216 -0.589191417156863 -0.547914449156863 -0.443975233803922 0.666163213529412 -0.0414770512078431 0.0349231531039216 -0.951283736470588 -0.949848239411765 -0.905381426078431 0.0989532191313725 -0.0296233440686275 -0.0602850313490196 -0.629220351835294 -0.635870910562745 -0.674297812123137 -0.0764785981039216 -0.0557827039058824 0.0946306768823529 -0.683570910196078 -0.658566162686275 -0.67319918272549 -0.099577561927451 -0.0155275967529412 -0.0623193409976471 -0.71028277 -0.686055178170588 -0.763948434509804 -0.513123835 -0.516852666918235 -0.513123835 -0.516852666918235 -0.6330012704 -0.56882167154902 -0.579668137294118 -0.598032417588235 -0.721062985098039 -0.673160252313725 -0.600471869705882 -0.565566887313726 -0.527246297924118 -0.585500527843137 -0.56900591927451 -0.445485739784314 -0.308203580568627 -0.0168145954352941 0.0416348143862745 -0.652246289098039 -0.652935400101961 -0.651729041372549 -0.638497918247059 -0.642447232843137 -0.695180922745098 -0.124742274139216 -0.247722790211765 -0.235161273086274 -0.653318308431373 -0.641962149039216 -0.667361846862745 -0.69722246372549 -0.673462608235294 -0.707433549313725 -0.169489773839216 -0.0832567521960784 -0.11055540244902 -0.530223154872549 -0.586094498752941 0.0266598110470588 -0.572770404909804 -0.567587481705882 0.0863510121960784 -0.638168221745098 -0.644433074823529 -0.0622023992582549 -0.68496277367 -0.682229488666667 0.0612020170678431 -0.0340789251352941 -0.0176424843058824 0.0704435368980392 -0.0469059414019608 -0.506424621568627 0.108554379235294 -0.0371285744686275
"7" "WALKING_DOWNSTAIRS" 0.269700223207547 -0.0148891507788679 -0.107294130245283 -0.568577096037736 -0.533148781192453 -0.441423442781132 0.680125069811321 -0.0399309433301887 0.0372330143943396 -0.937691182169811 -0.945266936603774 -0.896228853773585 0.0744026201320755 0.0203546056962264 0.00532771987283019 -0.611623910988679 -0.617944730018868 -0.663482197566038 -0.0542541215267925 -0.0589288487962264 0.0945983458113208 -0.702101540754717 -0.653949660264151 -0.653297262886792 -0.0864074098150943 -0.0582808252792453 -0.0760632275924528 -0.705282258773585 -0.677809137811321 -0.741871015150943 -0.499889464413208 -0.483070711811321 -0.499889464413208 -0.483070711811321 -0.620686729792453 -0.546883512358491 -0.584245121849057 -0.614146489113208 -0.713953084150943 -0.661903924564151 -0.586445789566038 -0.5532366592 -0.517733911383019 -0.562465474603774 -0.553400582471698 -0.446006019188679 -0.333213488207547 -0.0362352518603774 0.00684243587358491 -0.632844339258491 -0.636353036250943 -0.641460242358491 -0.625302434924528 -0.624625709954717 -0.684607916811321 -0.0941891771056604 -0.216085895509434 -0.219305082884906 -0.656208088207547 -0.632183566377359 -0.646344498943396 -0.719260816679245 -0.672456679245283 -0.68927736509434 -0.12348301725283 -0.0966575502830189 -0.0718659919735849 -0.501716791735849 -0.555620569241509 -0.0407090704622642 -0.552505473584906 -0.54363387254717 0.10415904013283 -0.637776792109434 -0.668398125660377 -0.0291086180773585 -0.671616023509434 -0.673883176490566 0.0757214102773585 0.021124111954717 -0.00558082132830189 0.0757012478490566 -0.0978757170754717 -0.523420788113208 0.106814772924528 -0.0338448387698113
"7" "WALKING_UPSTAIRS" 0.275990847307692 -0.0201098546 -0.114106937403846 -0.583723481969231 -0.553283531596154 -0.463893656074038 0.673153422115385 -0.0418424573961538 0.0323744521153846 -0.966769401153846 -0.957248016153846 -0.937966088461539 0.0697214019884615 0.0205958439844231 0.0334439238425 -0.615110508076923 -0.629893833884615 -0.664634377811538 -0.0653653589673077 -0.0494790992980769 0.1134730398 -0.691270025576923 -0.655939087730769 -0.672238578269231 -0.0852158341923077 -0.0300668818132692 -0.0656872859673077 -0.709727049863462 -0.677729642230769 -0.752793583653846 -0.520985355923077 -0.522715747442308 -0.520985355923077 -0.522715747442308 -0.625422834673077 -0.551988328534615 -0.584746956615385 -0.602604068346154 -0.716024463269231 -0.662322287194231 -0.603171276634615 -0.572572210730769 -0.546280292642308 -0.577156979251923 -0.572198191346154 -0.463483118384615 -0.318912664346154 -0.03801500535 -0.015641556975 -0.637701263057692 -0.649661292403846 -0.651640608948077 -0.627187853423077 -0.633678950557692 -0.676544687730769 -0.106554899130769 -0.24933351455 -0.213238797421346 -0.650987059384615 -0.636665845530769 -0.660459644557692 -0.706955827884615 -0.672551305192308 -0.708337621730769 -0.0999077028923077 -0.129071929396923 -0.0854770394788462 -0.528730636734615 -0.594248311846154 -0.0137126181711538 -0.553969621671154 -0.5525337495 0.115040898711538 -0.632176544807692 -0.655557522692308 -0.0408098189576923 -0.673591230326923 -0.672284476382692 0.0263196484711538 -0.0311224851530769 -0.00233542855192307 0.0445585030961538 0.0124476193269231 -0.516128652884615 0.108756939980769 -0.0329896193923077
"8" "LAYING" 0.254422644717391 -0.0262902770228261 -0.105735983695652 -0.582353577304348 -0.32191104826087 -0.490932754065217 0.646147817173913 0.0266978698043478 0.085831387553913 -0.944225991 -0.94470718 -0.91798225776087 0.103692991565217 0.0359522390215217 -0.0287361171728261 -0.568196116 -0.44715924576087 -0.663720974586957 0.0294777721304348 -0.118105915380435 0.0686255047 -0.633008293221739 -0.566872304841304 -0.500718024173913 -0.09573921915 -0.0644104111304348 -0.0972245992282609 -0.669475002076087 -0.682795883391304 -0.69821961023913 -0.464302973486957 -0.538201808652174 -0.464302973486957 -0.538201808652174 -0.532462648717391 -0.541598411065217 -0.462338112804348 -0.563101669578261 -0.673846205913043 -0.713354476978261 -0.576779481434783 -0.354055878695652 -0.534901286217391 -0.586094144619565 -0.350001073673913 -0.509019899565217 -0.217448358530435 -0.0217564934326087 0.0740502025217391 -0.584493609065217 -0.489543539082609 -0.633873370173913 -0.590370278782609 -0.439769324808696 -0.692272926691304 0.0161069820108696 -0.187274447765217 -0.0739172789782609 -0.587967077021739 -0.575655671782609 -0.516184385254348 -0.649183002608696 -0.56643323923913 -0.544000874008696 -0.160746028334783 -0.164810830982609 -0.122996882354348 -0.489346378565217 -0.642281335086957 0.12801637326087 -0.508258574326087 -0.592448446304348 0.255609876 -0.59649743876087 -0.618860913173913 -0.0281718826304348 -0.704778430282609 -0.745651433043478 0.240247635782609 0.115936464941304 -0.0352504168304348 -0.0370267957391304 -0.103703830009783 -0.462995669130435 0.0493629829565217 -0.0618077623695652
"8" "SITTING" 0.270709586595745 -0.0135540457170213 -0.113701059382979 -0.600143806893617 -0.375723294553191 -0.51297831193617 0.656800916808511 0.0377087088434043 0.0739737817148936 -0.96189526212766 -0.963910091489362 -0.943911567659575 0.05573450416 -0.051003304367234 -0.0147321231425532 -0.598266202419149 -0.467708807174468 -0.682621723553192 -0.0516567853123404 -0.0522339958446809 0.0824498387808511 -0.66195970512766 -0.572727514638298 -0.523440248321277 -0.108733831042553 -0.0385629633238298 -0.041980455512766 -0.687528383212766 -0.688436275656596 -0.698359822148936 -0.49000023006383 -0.576606834297872 -0.49000023006383 -0.576606834297872 -0.552641150827234 -0.580566513744681 -0.476503374093617 -0.58208209916383 -0.681177098957447 -0.718551219042553 -0.597589516917021 -0.387517502212766 -0.561260780121277 -0.602736503234043 -0.410326165212766 -0.528093402276596 -0.1963558881 0.0534196066340426 0.093830829106383 -0.608869484893617 -0.49660677726383 -0.655485750489362 -0.624259302393617 -0.474897012829787 -0.708902569978723 0.0317599480319149 -0.163980494574468 -0.0943861474042553 -0.606887345461702 -0.580842484510638 -0.532957515276596 -0.680785204638298 -0.57326540066383 -0.566152828659575 -0.115368932510638 -0.171808247402128 -0.0120599862821277 -0.536240519257447 -0.668938418638298 0.143890638134894 -0.547192103148936 -0.631754173851064 0.241422055068085 -0.612435568319149 -0.635412219680851 -0.042709751687234 -0.702025774187234 -0.762327016829787 0.204650034978723 0.0249053861489362 -0.00649422444680851 0.0540914234042553 -0.0321718212468085 -0.477002838723404 0.0402345962808511 -0.0494772137297872
"8" "STANDING" 0.255457798043478 -0.0165347516065217 -0.100281100869565 -0.587624173173913 -0.33495495326087 -0.463343132021739 0.650187385652174 0.0231516997391304 0.0879724998521739 -0.934042940434783 -0.937015679565217 -0.8885283075 0.092069949673913 -0.0103980856152174 -0.0700193062586957 -0.59002418926087 -0.451779225717391 -0.671802045108696 -0.0198615607565217 -0.0919335699473913 0.0978400897391304 -0.632652036391304 -0.566002004741304 -0.497910399123913 -0.133300953067391 -0.0371520289130435 -0.059617486123913 -0.67594812573913 -0.688914087673913 -0.692562082608696 -0.46205653031087 -0.526610970434783 -0.46205653031087 -0.526610970434783 -0.544849949219565 -0.559864141086956 -0.459916474934783 -0.555386251415217 -0.679765446065217 -0.713983536673913 -0.577390366173913 -0.367999722630435 -0.524068405002174 -0.594145116934783 -0.361322990782609 -0.47527205083913 -0.264047240782609 0.0262595551304348 -0.00503458971739131 -0.600199159717391 -0.490147710176087 -0.641425874684783 -0.61756080026087 -0.449621693804348 -0.700835514956522 -0.00132094634782609 -0.162139065180435 -0.110152136630435 -0.587056930934783 -0.567699492608696 -0.520071248820217 -0.649548858934783 -0.570589213652174 -0.539220804217391 -0.149180127084783 -0.168409989658696 -0.0742080277217391 -0.491016629630435 -0.625277444673913 0.0895392373043478 -0.533184187826087 -0.600768525978261 0.201386635478261 -0.593594656608696 -0.608129068847826 -0.0560210566484783 -0.704156909934783 -0.748254068021739 0.1711434825 0.0393532045780435 -0.0701940869130435 0.0914839314130435 0.0792265925 -0.470297275869565 0.0519936370434783 -0.0637394938086956
"8" "WALKING" 0.2792530915625 -0.0163279499854167 -0.108894621729167 -0.568452008125 -0.323269792229167 -0.4785794953125 0.645973369583333 0.0254886651041667 0.0828061342666667 -0.957731864166667 -0.933111427145833 -0.909070134583333 0.0769037886458333 -0.0229151839172917 0.00567025201270833 -0.563291681979167 -0.458824543291667 -0.6651680532125 0.0616565436729167 -0.118185733979167 0.0582394774291667 -0.655142970125 -0.56860357025 -0.496450791329167 -0.0965234145208333 -0.0231196778145833 -0.103923724041667 -0.676467248541667 -0.681951173777917 -0.69300712625 -0.445907048202083 -0.528163857333333 -0.445907048202083 -0.528163857333333 -0.526608065583333 -0.5584505209125 -0.474496368691667 -0.58276676153125 -0.6720893905625 -0.718769473395833 -0.568130478541667 -0.3511953978125 -0.536884651927083 -0.5707546811875 -0.353045557625 -0.4902169139375 -0.22549543659375 0.0272482927541667 0.101175806994583 -0.5808645183125 -0.4955703700625 -0.642391594166667 -0.5846309225625 -0.455845359479167 -0.686453604983333 0.0155109125225 -0.1970552021875 -0.134549540395833 -0.594221140125 -0.573459778520833 -0.517797568208333 -0.676230158333333 -0.570832773839583 -0.539143306125 -0.1189922267125 -0.152900024860417 -0.0522279055977083 -0.492017865695833 -0.626943432195833 0.136972247651875 -0.519465495347917 -0.6182369911875 0.266698037404167 -0.611324613366667 -0.637845430625 -0.0343751863541667 -0.7034849828125 -0.761083798958333 0.218278245208333 0.0202261147125 -0.0378251377895833 -0.242046628166667 0.00585859448541666 -0.461037488958333 0.0510963828541667 -0.0594350158333333
"8" "WALKING_DOWNSTAIRS" 0.269105075521739 -0.0180776300217391 -0.108454326586957 -0.59096132811087 -0.373504777043478 -0.532132884708696 0.641052897608696 0.040329015673913 0.0912728805200652 -0.961510981086957 -0.948111879782609 -0.932905799130435 0.10665281373913 0.0277547674226087 0.0257284726652174 -0.580300623173913 -0.470601993630435 -0.669081398086957 -0.0245079301804348 -0.0637398675217391 0.0262598759128261 -0.674826425152174 -0.574140660534783 -0.539596640021739 -0.103834525869565 -0.0597406395869565 -0.030754057126087 -0.67531093923913 -0.678390519413044 -0.70093718676087 -0.484330660365217 -0.578434381326087 -0.484330660365217 -0.578434381326087 -0.53592706673913 -0.579798638282609 -0.490748651075217 -0.602176389804348 -0.671263609130435 -0.711680356282609 -0.596158341432609 -0.397343175304348 -0.576661766521739 -0.590667766608696 -0.401899648521739 -0.546874220823913 -0.208635767065217 0.0502602056956522 0.145316920921739 -0.599023194604348 -0.50951633996087 -0.649085528430435 -0.598927021347826 -0.465387555565217 -0.688737995782609 0.0350244138630435 -0.155813722345652 -0.0324398601282609 -0.617343249241304 -0.57443870023913 -0.558376460593478 -0.694353727565217 -0.579308488891304 -0.577677772869565 -0.0939854538043478 -0.142384595173913 0.0049508781673913 -0.534304436152174 -0.673841590782609 0.183549280826087 -0.541625556304348 -0.637279241565217 0.312826645565217 -0.619492059391304 -0.661524337978261 0.0229129193043478 -0.695643398397826 -0.755274634565217 0.243849694143478 0.0412649507608696 -0.0786022487 -0.040394109473913 -0.0550107963195652 -0.457066391956522 0.040227687673913 -0.066197594823913
"8" "WALKING_UPSTAIRS" 0.294217999583333 -0.0185196821416667 -0.103685993920833 -0.569078907891667 -0.366746417083333 -0.518650529395833 0.644807705 0.028671919125 0.08045516919375 -0.965334174583333 -0.963498578541667 -0.945862574375 0.0717207535625 0.0268045524925417 -0.0364240026833333 -0.556782891927083 -0.456186470041667 -0.6580242861875 0.0242149026979167 -0.101479520754167 0.0515077272791667 -0.678671826145833 -0.577096550354167 -0.510655835708333 -0.0925141509020833 -0.0192451974791667 -0.0164226281666667 -0.665262542791667 -0.678180074 -0.692944429791667 -0.465198998141667 -0.575899946475 -0.465198998141667 -0.575899946475 -0.513823238666667 -0.566382626654167 -0.49264095729375 -0.602054359791667 -0.663935339604167 -0.7183937353125 -0.575470011566667 -0.391589269791667 -0.571592525333333 -0.568644765958333 -0.395055367541667 -0.529719339354167 -0.18549385381875 0.0221023034125 0.136588884166667 -0.577086261958333 -0.494129191177083 -0.643333002333333 -0.576532308291667 -0.452478499283333 -0.672354327354167 0.0299612743083333 -0.1479190965875 -0.0491472082958333 -0.614442637020833 -0.58321936933125 -0.508892029283333 -0.700301768708333 -0.5779762250625 -0.55782785 -0.0664996729083333 -0.123919928542292 -0.00360058697291667 -0.529315508214583 -0.672343582708333 0.195620659729167 -0.525923015708333 -0.6269803334375 0.34873760293125 -0.625763770583333 -0.657348952010417 -0.00103622262747708 -0.702766333504167 -0.761101727291667 0.26325829254375 -0.0918831082229167 -0.0415642702083333 -0.0916745240208333 0.0184015538333333 -0.456023092291667 0.0487114184791667 -0.0575276758566667
"9" "LAYING" 0.272021959130435 -0.00944939608978261 -0.0993196602391304 -0.566908259 -0.586682146543478 -0.533430109847826 0.66637890673913 -0.0489308801304348 0.110173497230652 -0.972543194347826 -0.955942370217391 -0.932315385652174 0.0925420097434783 -0.019901196323913 -0.00571729430695652 -0.582821386630435 -0.683109585 -0.725849256652174 -0.0820442054391304 -0.082752373015 0.104204447056522 -0.686143793608696 -0.674160099391304 -0.589381847108696 -0.0848591274021739 -0.0257256480782609 -0.0256998967565217 -0.761268790869565 -0.775549603478261 -0.749578652173913 -0.523057908536957 -0.574522446608696 -0.523057908536957 -0.574522446608696 -0.628978011456522 -0.605930252347826 -0.56360275276087 -0.665665697173913 -0.766821361086957 -0.785171985217391 -0.592822489776087 -0.6189068575 -0.608574107608696 -0.558262016891304 -0.597700646304348 -0.531106667156087 -0.268419909423913 -0.072823652673913 -0.0284360023 -0.628903462413044 -0.702419475434783 -0.705671334673913 -0.574406668847826 -0.684167676369565 -0.74491565 -0.22109186123913 -0.30289439326087 -0.30693593378913 -0.653845108282609 -0.688219096543478 -0.612963093065217 -0.699559882608696 -0.66973280476087 -0.62134240776087 -0.186094377804348 -0.212163409261739 -0.217095426067391 -0.563763513456522 -0.647968833782609 0.0254579085 -0.608103113543478 -0.606275820652174 0.0891756741804348 -0.701056235217391 -0.700551937826087 -0.126691706071739 -0.787635076521739 -0.797837582173913 0.0761884668695652 0.0389858539130435 0.026057944326087 0.151276970697826 -0.174740253847826 -0.554058208695652 0.118368531869565 -0.0941507184058696
"9" "SITTING" 0.24874623372549 -0.0269813409409804 -0.0899647475490196 -0.547236894117647 -0.570853741843137 -0.484383457772549 0.678983013333333 -0.044823357585098 0.094761206172549 -0.920767790784314 -0.938906234117647 -0.895336605568627 0.092573070445098 0.00920269711960784 0.00847175479411765 -0.576765095503922 -0.68747823445098 -0.720901655686275 -0.0892479774131373 -0.0801003161068627 0.135789739315686 -0.671931251058824 -0.662433278039216 -0.594955197617647 -0.0795940807372549 -0.0636014218156863 -0.0794379640784314 -0.763036207647059 -0.770395339215686 -0.750098034705882 -0.48874180945098 -0.528747702745098 -0.48874180945098 -0.528747702745098 -0.621282484803922 -0.611320853352941 -0.518274711368627 -0.650345961764706 -0.760348242156863 -0.787243706862745 -0.571746580843137 -0.604612237568627 -0.574917409169216 -0.539459275686274 -0.582102117019608 -0.478065377645098 -0.297047058247843 -0.0803659974313725 -0.0409596881862745 -0.618599270627451 -0.704880035862745 -0.701089732352941 -0.572603148764706 -0.690743622156863 -0.739034718039216 -0.222370162392157 -0.315505489156863 -0.281109924117647 -0.637674567686275 -0.679442992745098 -0.619954150196078 -0.685411686980392 -0.656501448803922 -0.62684292975098 -0.223108386721569 -0.24453318472549 -0.176879719733333 -0.535355942490196 -0.600967186484314 -0.0149874251901961 -0.61027763862549 -0.616187875843137 0.0907049963319608 -0.69847912 -0.680131983137255 -0.117080139266667 -0.785896807647059 -0.804432912941176 0.0817005506098039 0.0635738401 -0.0367999888098039 0.105702129568627 -0.0288100879019608 -0.563264127254902 0.115496088843137 -0.0834639717490196
"9" "STANDING" 0.276843022857143 -0.018125898337551 -0.103512417073469 -0.570094928428571 -0.579122238591837 -0.535429908918367 0.660167758367347 -0.0552449284877551 0.118985063343265 -0.960865970408163 -0.950234922040816 -0.928101207081633 0.101424375877551 0.00202903291612245 -0.0210539283673469 -0.591704412081633 -0.686806095918367 -0.736368315102041 -0.0823739048142857 -0.0883641176918367 0.103680577265306 -0.700953560816327 -0.67963693122449 -0.594622532710204 -0.0892338500408163 -0.0214498038571429 -0.0383259627183673 -0.764991361836735 -0.780049176326531 -0.755987547959184 -0.524057660571429 -0.569237638544082 -0.524057660571429 -0.569237638544082 -0.636478163877551 -0.622064994367347 -0.565201849102041 -0.681719748979592 -0.768957431836735 -0.794081506122449 -0.590595182061225 -0.612355656122449 -0.615850738612245 -0.563148232693878 -0.589513335326531 -0.53078290792449 -0.279401645208163 -0.104813328077551 0.0153277237489796 -0.635453768 -0.707010743673469 -0.71834529377551 -0.584371166163265 -0.686682408653061 -0.753399841836735 -0.215044927510204 -0.315368426693878 -0.249731507918367 -0.65312261755102 -0.692878190408163 -0.628837382979592 -0.717544628979592 -0.676347277795918 -0.623485575216327 -0.158482158918367 -0.236652678816327 -0.235884290938776 -0.570258574795918 -0.636866325489796 0.0160839633938776 -0.624173187877551 -0.622195597693878 0.0931677403938776 -0.714563800816327 -0.715327642857143 -0.101385310446939 -0.794164364081633 -0.808947770816327 0.0932056820612245 -0.0495387382244898 0.00724020079183673 0.0742881995534694 -0.0287537113244898 -0.547595109387755 0.122966515367347 -0.101851302679755
"9" "WALKING" 0.277574894130435 -0.0250267818595435 -0.0962670578478261 -0.555315651456522 -0.58395782173913 -0.515671867554348 0.663897241956522 -0.0424662000678261 0.103511643065217 -0.973742392608696 -0.963772511521739 -0.924891272173913 0.0910392948326087 0.011351262723913 0.0170300149652174 -0.574212300369565 -0.679455908913044 -0.722223886521739 -0.0356428816304348 -0.0629870715869565 0.113316284202174 -0.662929013043478 -0.669747836956522 -0.592561623413044 -0.0715100669391304 -0.0467250214826087 -0.0730541878478261 -0.760572995652174 -0.766987828478261 -0.74134871173913 -0.509955275694478 -0.55113940473913 -0.509955275694478 -0.55113940473913 -0.622091983391304 -0.598887860217391 -0.560183362926087 -0.657449950434783 -0.759709388695652 -0.779151766086956 -0.573536916347826 -0.619076315 -0.590349586065217 -0.5498504185 -0.59328425126087 -0.515158688447826 -0.298915924695652 -0.0853562968043478 -0.0463498612376087 -0.612910180608696 -0.702875640652174 -0.701579750021739 -0.57362097380413 -0.677118478043478 -0.741976204130435 -0.190468411717391 -0.286236056976304 -0.325226652245652 -0.627312406086956 -0.677558998456522 -0.61082589773913 -0.677300070826087 -0.67045140523913 -0.625288283173913 -0.209254404577304 -0.259152954663043 -0.163567527630435 -0.550764608 -0.623421910173913 0.00118324509782609 -0.595066814 -0.606842109717391 0.109756782804348 -0.69313838826087 -0.694548286413043 -0.0952598633043478 -0.781300339565217 -0.79237528826087 0.0784535871086957 0.0202832023326087 -0.0142455277326087 -0.0469019975 -0.00636183180869565 -0.553012581086957 0.113968045282609 -0.0893220377304348
